participant_ID,text_ID,docs_to_search,error,error_item,error_context,solution_item,solution_context
AMN1,AMN1_2,"['AMN1_3', 'AMN1_4']",una indefinible forma azul destacó (de) [en] la rojísima superficie que los rodeaba,de,"AMN1_3 - de
>> Noticia de última hora
>> horas el presidente de la República Italiana
>> les la cultura de una civilización avanzada
>> Según el jefe de el estado ,
>> a los habitantes de las regiones que
>> bajo el control de el poderoso imperio
>> reestablecer el equilibrio de poder .
>> negó el derecho de los pueblos atacados
>> velocidad en cuestiones de la tecnología o
>> Desde su punto de vista las democracias
>> seguridad y soberanía de Europa propuso una
>> reiteradamente el imperador de la continua contaminación
>> y sofisticada "" de el latín sería
>> final , antes de concluir su preocupante

AMN1_4 - de
>> y una frase de mierda
>> garantizar la dignidad de el lector y
>> El bienestar de nuestros lectores siempre
>> acabarían contigo dentro de unos segundos ?
>> cien por ciento de tu rendimiento en
>> Peaky Blinders es de lejos la mejor
>> frase super inspiradora de Pinterest ?
>> tus amigos están de mal humor o
>> identificar con más de la mitad de
>> esta especie extraña de personas se ha
>> años los contenidos de autoayuda y desarrollo
>> adquirir sesiones privadas de entrenamiento con maestros
>> ven un montón de páginas ( o
>> en muchas escuelas de Yoga antes de
>> , la falta de conocimiento no es
>> personas que salen de la puerta infernal
>> te unos consejos de autoayuda :
>> las personas alrededor de ti también tengan
>> En vez de intentar superar los
>> pecado alejar se de personas que únicamente
>> observa unos carnívoros de carne y hueso
>> Antes de seguir las recomendaciones
>> no se trata de ti. ( qué

",en,"AMN1_3 - en
>> En un discurso en
>> la misma velocidad en cuestiones de la
>> En cuanto a las
>> idioma quedan incuestionablemente en Italia .
>> En su provocador invectiva

AMN1_4 - en
>> vestir una americana en tu día a
>> de tu rendimiento en ti mismo ?
>> subir una foto en Instagram sin añadir
>> ¿ Si estuvieras en un cuarto con
>> Enfoquémonos en el verdadero texto
>> aprendices se convierten en versiones aún más
>> falta haber participado en muchas escuelas de
>> con una cosa en su vida :
>> En vez de intentar
>> a tus amigos en el instante que
>> el parque zoológico en tu ciudad y

"
AMN1,AMN1_2,"['AMN1_3', 'AMN1_4']",se dieron cuenta [de] que se trataba de una tienda antigua,,,de,"AMN1_3 - de
>> Noticia de última hora
>> horas el presidente de la República Italiana
>> les la cultura de una civilización avanzada
>> Según el jefe de el estado ,
>> a los habitantes de las regiones que
>> bajo el control de el poderoso imperio
>> reestablecer el equilibrio de poder .
>> negó el derecho de los pueblos atacados
>> velocidad en cuestiones de la tecnología o
>> Desde su punto de vista las democracias
>> seguridad y soberanía de Europa propuso una
>> reiteradamente el imperador de la continua contaminación
>> y sofisticada "" de el latín sería
>> final , antes de concluir su preocupante

AMN1_4 - de
>> y una frase de mierda
>> garantizar la dignidad de el lector y
>> El bienestar de nuestros lectores siempre
>> acabarían contigo dentro de unos segundos ?
>> cien por ciento de tu rendimiento en
>> Peaky Blinders es de lejos la mejor
>> frase super inspiradora de Pinterest ?
>> tus amigos están de mal humor o
>> identificar con más de la mitad de
>> esta especie extraña de personas se ha
>> años los contenidos de autoayuda y desarrollo
>> adquirir sesiones privadas de entrenamiento con maestros
>> ven un montón de páginas ( o
>> en muchas escuelas de Yoga antes de
>> , la falta de conocimiento no es
>> personas que salen de la puerta infernal
>> te unos consejos de autoayuda :
>> las personas alrededor de ti también tengan
>> En vez de intentar superar los
>> pecado alejar se de personas que únicamente
>> observa unos carnívoros de carne y hueso
>> Antes de seguir las recomendaciones
>> no se trata de ti. ( qué

"
AMN1,AMN1_2,"['AMN1_3', 'AMN1_4']",irritados (y) [e] incrédulos,y,"AMN1_3 - y
>> Hungría , Bosnia y Herzegovina , Serbia
>> movilizado sus tropas y las ha mandado
>> Europa , Asia y África .
>> los países mediterráneos y algunas naciones más
>> las zonas ocupadas y que desea reestablecer
>> para la seguridad y soberanía de Europa
>> versión "" pura y sofisticada "" de
>> amenazó con prohibir y abolir todos estos
>> "" ( pan y juegos ) .

AMN1_4 - y
>> dos Ferraris , y una frase de
>> de el lector y evitar cualquier tipo
>> una vida vulgar y aburrida , pero
>> Por más cursi y exagerada que sea
>> , Jeff Bezos y Marc Zuckerberg te
>> de leer ahorita y seguir chambeando para
>> contenidos de autoayuda y desarrollo personal también
>> yo , yo y yo .
>> también tengan sueños y ambiciones .
>> ambición sino cobardía y egoísmo .
>> en tu ciudad y observa unos carnívoros
>> que un soplagaitas y cree que tú

",e,"AMN1_3 - e
>> con "" pane e giochi "" (

"
AMN1,AMN1_2,"['AMN1_3', 'AMN1_4']",no sabían qué (era) [eran],era,"AMN1_3 - era
>> los países que son los objetivos de
>> de el latín sería el italiano ya

AMN1_4 - era
>> Es para garantizar la
>> nuestros lectores siempre es nuestra prioridad .
>> y exagerada que sea una frase ,
>> ¿ Peaky Blinders es de lejos la
>> ¡ Tú eres el elegido/la elegida
>> para analizar dichos seres desagradables .
>> no hace falta ser una atleta para
>> de conocimiento no es un crimen .
>> una degradación cultural es que las personas
>> Es muy probable que
>> No es un pecado alejar
>> el gurú no es más que un

",eran,"AMN1_3 - eran
>> los países que son los objetivos de
>> de el latín sería el italiano ya

AMN1_4 - eran
>> Es para garantizar la
>> nuestros lectores siempre es nuestra prioridad .
>> y exagerada que sea una frase ,
>> ¿ Peaky Blinders es de lejos la
>> ¡ Tú eres el elegido/la elegida
>> para analizar dichos seres desagradables .
>> no hace falta ser una atleta para
>> de conocimiento no es un crimen .
>> una degradación cultural es que las personas
>> Es muy probable que
>> No es un pecado alejar
>> el gurú no es más que un

"
AMN1,AMN1_2,"['AMN1_3', 'AMN1_4']",la denominación [de] basura,,,de,"AMN1_3 - de
>> Noticia de última hora
>> horas el presidente de la República Italiana
>> les la cultura de una civilización avanzada
>> Según el jefe de el estado ,
>> a los habitantes de las regiones que
>> bajo el control de el poderoso imperio
>> reestablecer el equilibrio de poder .
>> negó el derecho de los pueblos atacados
>> velocidad en cuestiones de la tecnología o
>> Desde su punto de vista las democracias
>> seguridad y soberanía de Europa propuso una
>> reiteradamente el imperador de la continua contaminación
>> y sofisticada "" de el latín sería
>> final , antes de concluir su preocupante

AMN1_4 - de
>> y una frase de mierda
>> garantizar la dignidad de el lector y
>> El bienestar de nuestros lectores siempre
>> acabarían contigo dentro de unos segundos ?
>> cien por ciento de tu rendimiento en
>> Peaky Blinders es de lejos la mejor
>> frase super inspiradora de Pinterest ?
>> tus amigos están de mal humor o
>> identificar con más de la mitad de
>> esta especie extraña de personas se ha
>> años los contenidos de autoayuda y desarrollo
>> adquirir sesiones privadas de entrenamiento con maestros
>> ven un montón de páginas ( o
>> en muchas escuelas de Yoga antes de
>> , la falta de conocimiento no es
>> personas que salen de la puerta infernal
>> te unos consejos de autoayuda :
>> las personas alrededor de ti también tengan
>> En vez de intentar superar los
>> pecado alejar se de personas que únicamente
>> observa unos carnívoros de carne y hueso
>> Antes de seguir las recomendaciones
>> no se trata de ti. ( qué

"
AMN1,AMN1_2,"['AMN1_3', 'AMN1_4']","(similar) [similares] a telas de araña, estaban colgadas en las laderas coloridas banderas",similar,,similares,
AMN1,AMN1_2,"['AMN1_3', 'AMN1_4']",la cumbre (era) [estaba] cubierta por huesos humanos,era,"AMN1_3 - era
>> los países que son los objetivos de
>> de el latín sería el italiano ya

AMN1_4 - era
>> Es para garantizar la
>> nuestros lectores siempre es nuestra prioridad .
>> y exagerada que sea una frase ,
>> ¿ Peaky Blinders es de lejos la
>> ¡ Tú eres el elegido/la elegida
>> para analizar dichos seres desagradables .
>> no hace falta ser una atleta para
>> de conocimiento no es un crimen .
>> una degradación cultural es que las personas
>> Es muy probable que
>> No es un pecado alejar
>> el gurú no es más que un

",estaba,"AMN1_3 - estaba
>> con dichos países estaban bajo el control

AMN1_4 - estaba
>> Cuando tus amigos están de mal humor
>> la autoayuda suelen estar ocupados con una
>> Las americanas están bien .

"
AMN1,AMN1_2,"['AMN1_3', 'AMN1_4']",(al) [a] punto de desmayarse por el cansancio,al,,a,"AMN1_3 - a
>> declaró la guerra a diferentes países
>> declarado la guerra a las siguientes naciones
>> A continuación , el
>> de la invasión a gran escala carecen
>> italiana se dirigó a su población ,
>> solamente la asimilación a la cultura romana
>> Frente a la amenaza que
>> En cuanto a las lenguas romances
>> A el final ,

AMN1_4 - a
>> en tu día a día , aunque
>> arrodillarías y empezarías a rezar ?
>> con maestros que a pesar de haber
>> A menudo , los
>> este movimiento llegó a su auge .
>> negociaciones para enseñar a otros cómo fundar
>> tiene el derecho a hacer el primo
>> Si conoces a alguien así o
>> únicamente contribuyen negatividad a tu vida ,
>> Ve a el parque zoológico
>> Vas a ver que no
>> de aconsejar te a ti ?
>> A lo mejor el

"
AMN1,AMN1_3,['AMN1_4'],carecen de cualquier (legitimación) [legitimidad],legitimación,,legitimidad,
AMN1,AMN1_3,['AMN1_4'],el derecho de los pueblos atacados (de) [a] gobernar su patria,de,"AMN1_4 - de
>> y una frase de mierda
>> garantizar la dignidad de el lector y
>> El bienestar de nuestros lectores siempre
>> acabarían contigo dentro de unos segundos ?
>> cien por ciento de tu rendimiento en
>> Peaky Blinders es de lejos la mejor
>> frase super inspiradora de Pinterest ?
>> tus amigos están de mal humor o
>> identificar con más de la mitad de
>> esta especie extraña de personas se ha
>> años los contenidos de autoayuda y desarrollo
>> adquirir sesiones privadas de entrenamiento con maestros
>> ven un montón de páginas ( o
>> en muchas escuelas de Yoga antes de
>> , la falta de conocimiento no es
>> personas que salen de la puerta infernal
>> te unos consejos de autoayuda :
>> las personas alrededor de ti también tengan
>> En vez de intentar superar los
>> pecado alejar se de personas que únicamente
>> observa unos carnívoros de carne y hueso
>> Antes de seguir las recomendaciones
>> no se trata de ti. ( qué

",a,"AMN1_4 - a
>> en tu día a día , aunque
>> arrodillarías y empezarías a rezar ?
>> con maestros que a pesar de haber
>> A menudo , los
>> este movimiento llegó a su auge .
>> negociaciones para enseñar a otros cómo fundar
>> tiene el derecho a hacer el primo
>> Si conoces a alguien así o
>> únicamente contribuyen negatividad a tu vida ,
>> Ve a el parque zoológico
>> Vas a ver que no
>> de aconsejar te a ti ?
>> A lo mejor el

"
AMN1,AMN1_3,['AMN1_4'],ordenó (la mudanza) [el traslado] de todos los leones de los parques zoológicos italianos,la mudanza,,el traslado,
AMN1,AMN1_3,['AMN1_4'],"prohibir y abolir todos (estos) [esos] ""abominables dialectos""",estos,"AMN1_4 - estos
>> Qué alivio que estos desgraciados se hayan
>> … ahora que esta especie extraña de
>> Recientemente este movimiento llegó a

",esos,"AMN1_4 - esos
>> ¿ Qué significaría eso ? ? ?

"
AMN1,AMN1_3,['AMN1_4'],[el] Líbano,,,el,"AMN1_4 - el
>> Responde por favor el siguiente cuestionario .
>> Es para garantizar la dignidad de el
>> El bienestar de nuestros
>> mereces más que los demás ?
>> ¿ Te inspiran los carnívoros salvajes que
>> es de lejos la mejor serie que
>> mala vibra quitas el contacto para salvar
>> con más de la mitad de las
>> ¡ Tú eres el elegido/la elegida !
>> ha ido tenemos la necesaria distancia científica
>> Enfoquémonos en el verdadero texto .
>> Hace unos años los contenidos de autoayuda
>> A menudo , los mismos aprendices se
>> lo menos yo los veo .
>> sin haber cumplido los suyos .
>> tener éxito con las negociaciones para enseñar
>> No obstante , la falta de conocimiento
>> Todo el mundo tiene el
>> cultural es que las personas que salen
>> hicieras , aprovecharé la ocasión para dar
>> No te pases el listo .
>> muy probable que las personas alrededor de
>> de intentar superar los todo el rato
>> tus amigos en el instante que muestran
>> Las americanas están bien
>> Ve a el parque zoológico en
>> Antes de seguir las recomendaciones de alguien
>> A lo mejor el gurú no es
>> La vida despliega sus

"
AMN1,AMN1_3,['AMN1_4'],se divulga la noticia [de] que Italia prepara sus armas nucleares,,,de,"AMN1_4 - de
>> y una frase de mierda
>> garantizar la dignidad de el lector y
>> El bienestar de nuestros lectores siempre
>> acabarían contigo dentro de unos segundos ?
>> cien por ciento de tu rendimiento en
>> Peaky Blinders es de lejos la mejor
>> frase super inspiradora de Pinterest ?
>> tus amigos están de mal humor o
>> identificar con más de la mitad de
>> esta especie extraña de personas se ha
>> años los contenidos de autoayuda y desarrollo
>> adquirir sesiones privadas de entrenamiento con maestros
>> ven un montón de páginas ( o
>> en muchas escuelas de Yoga antes de
>> , la falta de conocimiento no es
>> personas que salen de la puerta infernal
>> te unos consejos de autoayuda :
>> las personas alrededor de ti también tengan
>> En vez de intentar superar los
>> pecado alejar se de personas que únicamente
>> observa unos carnívoros de carne y hueso
>> Antes de seguir las recomendaciones
>> no se trata de ti. ( qué

"
AMN1,AMN1_3,['AMN1_4'],el jefe (del) [de] estado,del,,de,"AMN1_4 - de
>> y una frase de mierda
>> garantizar la dignidad de el lector y
>> El bienestar de nuestros lectores siempre
>> acabarían contigo dentro de unos segundos ?
>> cien por ciento de tu rendimiento en
>> Peaky Blinders es de lejos la mejor
>> frase super inspiradora de Pinterest ?
>> tus amigos están de mal humor o
>> identificar con más de la mitad de
>> esta especie extraña de personas se ha
>> años los contenidos de autoayuda y desarrollo
>> adquirir sesiones privadas de entrenamiento con maestros
>> ven un montón de páginas ( o
>> en muchas escuelas de Yoga antes de
>> , la falta de conocimiento no es
>> personas que salen de la puerta infernal
>> te unos consejos de autoayuda :
>> las personas alrededor de ti también tengan
>> En vez de intentar superar los
>> pecado alejar se de personas que únicamente
>> observa unos carnívoros de carne y hueso
>> Antes de seguir las recomendaciones
>> no se trata de ti. ( qué

"
AMN1,AMN1_3,['AMN1_4'],el (imperador) [emperador],imperador,,emperador,
AMN1,AMN1_3,['AMN1_4'],los países (que son los objetivos) [objeto] de la invasión a gran escala,que son los objetivos,,objeto,
AMN1,AMN1_3,['AMN1_4'],carecen de cualquier legitimidad (de) [para] ser independientes,de,"AMN1_4 - de
>> y una frase de mierda
>> garantizar la dignidad de el lector y
>> El bienestar de nuestros lectores siempre
>> acabarían contigo dentro de unos segundos ?
>> cien por ciento de tu rendimiento en
>> Peaky Blinders es de lejos la mejor
>> frase super inspiradora de Pinterest ?
>> tus amigos están de mal humor o
>> identificar con más de la mitad de
>> esta especie extraña de personas se ha
>> años los contenidos de autoayuda y desarrollo
>> adquirir sesiones privadas de entrenamiento con maestros
>> ven un montón de páginas ( o
>> en muchas escuelas de Yoga antes de
>> , la falta de conocimiento no es
>> personas que salen de la puerta infernal
>> te unos consejos de autoayuda :
>> las personas alrededor de ti también tengan
>> En vez de intentar superar los
>> pecado alejar se de personas que únicamente
>> observa unos carnívoros de carne y hueso
>> Antes de seguir las recomendaciones
>> no se trata de ti. ( qué

",para,"AMN1_4 - para
>> Es para garantizar la dignidad
>> quitas el contacto para salvar tu propia
>> y seguir chambeando para tus metas .
>> necesaria distancia científica para analizar dichos seres
>> con las negociaciones para enseñar a otros
>> aprovecharé la ocasión para dar te unos

"
AMN1,AMN1_3,['AMN1_4'],"cuyo [poder] militar ocupaba enormes superficies en Europa, Asia y África",,,poder,"AMN1_4 - poder
>> Si te has podido identificar con más
>> ¡ Tú puedes !
>> nueva plataforma donde podían sacar la plata
>> libros o se pueden adquirir sesiones privadas

"
AMN1,AMN1_3,['AMN1_4'],algunas naciones (más que comparten una frontera con dichos países) [colindantes],más que comparten una frontera con dichos países,,colindantes,
AMN1,AMN1_3,['AMN1_4'],desea (reestablecer) [restablecer] el equilibrio de poder,reestablecer,,restablecer,
AMN1,AMN1_3,['AMN1_4'],"sin el Impero romano, (el continente) Europa no habría avanzado con la misma velocidad",el continente,,,
AMN1,AMN1_3,['AMN1_4'],en cuestiones de (la) tecnología o de (la) ciencia,"la, la","AMN1_4 - la
>> Responde por favor el siguiente cuestionario .
>> Es para garantizar la dignidad de el
>> El bienestar de nuestros
>> mereces más que los demás ?
>> ¿ Te inspiran los carnívoros salvajes que
>> es de lejos la mejor serie que
>> mala vibra quitas el contacto para salvar
>> con más de la mitad de las
>> ¡ Tú eres el elegido/la elegida !
>> ha ido tenemos la necesaria distancia científica
>> Enfoquémonos en el verdadero texto .
>> Hace unos años los contenidos de autoayuda
>> A menudo , los mismos aprendices se
>> lo menos yo los veo .
>> sin haber cumplido los suyos .
>> tener éxito con las negociaciones para enseñar
>> No obstante , la falta de conocimiento
>> Todo el mundo tiene el
>> cultural es que las personas que salen
>> hicieras , aprovecharé la ocasión para dar
>> No te pases el listo .
>> muy probable que las personas alrededor de
>> de intentar superar los todo el rato
>> tus amigos en el instante que muestran
>> Las americanas están bien
>> Ve a el parque zoológico en
>> Antes de seguir las recomendaciones de alguien
>> A lo mejor el gurú no es
>> La vida despliega sus

AMN1_4 - la
>> Responde por favor el siguiente cuestionario .
>> Es para garantizar la dignidad de el
>> El bienestar de nuestros
>> mereces más que los demás ?
>> ¿ Te inspiran los carnívoros salvajes que
>> es de lejos la mejor serie que
>> mala vibra quitas el contacto para salvar
>> con más de la mitad de las
>> ¡ Tú eres el elegido/la elegida !
>> ha ido tenemos la necesaria distancia científica
>> Enfoquémonos en el verdadero texto .
>> Hace unos años los contenidos de autoayuda
>> A menudo , los mismos aprendices se
>> lo menos yo los veo .
>> sin haber cumplido los suyos .
>> tener éxito con las negociaciones para enseñar
>> No obstante , la falta de conocimiento
>> Todo el mundo tiene el
>> cultural es que las personas que salen
>> hicieras , aprovecharé la ocasión para dar
>> No te pases el listo .
>> muy probable que las personas alrededor de
>> de intentar superar los todo el rato
>> tus amigos en el instante que muestran
>> Las americanas están bien
>> Ve a el parque zoológico en
>> Antes de seguir las recomendaciones de alguien
>> A lo mejor el gurú no es
>> La vida despliega sus

",,
AMN1,AMN1_3,['AMN1_4'],el (imperador) [emperador],imperador,,emperador,
AMN1,AMN1_3,['AMN1_4'],en su (provocador) [provocadora] invectiva,provocador,,provocadora,
AMN1,AMN1_3,['AMN1_4'],(pan y juegos) [pan y circo],pan y juegos,,pan y circo,
AMN1,AMN1_4,,las personas que salen de la puerta infernal de la autoayuda suelen estar (ocupados) [ocupadas],ocupados,,ocupadas,
AMN1,AMN1_4,,en el instante [en] que muestran debilidades,,,en,
AMN1,AMN1_4,,te explica (como) [cómo] cumplir tus sueños,como,,cómo,
AMN1,AMN1_4,,ve al parque zoológico (en) [de] tu ciudad,en,,de,
AMN1,AMN1_4,,ahora que (esta) [esa] especie extraña de personas se ha ido,esta,,esa,
AMN1,AMN1_4,,consejos deportivos o (nutritivos) [nutricionales],nutritivos,,nutricionales,
AMN1,AMN1_4,,la mejor serie jamás (producido) [producida],producido,,producida,
AMN1,AMN1_4,,a pesar de haber leído (unos) [algunos] libros ellos mismos,unos,,algunos,
AMN1,AMN1_4,,para (salvar) [salvaguardar] tu propia energía positiva,salvar,,salvaguardar,
AMN1,AMN1_4,,que acabarían contigo (dentro de) [en apenas] unos segundos,dentro de,,en apenas,
AMN1,AMN1_4,,(mamarracho) [Mamarracho],mamarracho,,Mamarracho,
AMN1,AMN1_4,,¿nunca te (daría cosquillas) [conmovería]?,daría cosquillas,,conmovería,
AMN1,AMN1_4,,¿te gusta invertir [el] cien por ciento de tu rendimiento en ti mismo?,,,el,
AMN1,AMN1_4,,la mejor serie (que) jamás (ha sido) producida,"que, ha sido",,,
AMN1,AMN1_4,,subir una foto (en) [a] Instagram,en,,a,
AMN1,AMN1_4,,una frase (super inspiradora) [superinspiradora],super inspiradora,,superinspiradora,
AMN1,AMN1_4,,(quitas) [cortas] el contacto,quitas,,cortas,
AMN1,AMN1_4,,qué alivio que (estos) [esos] desgraciados se hayan marchado,estos,,esos,
AMN1,AMN1_4,,una nueva plataforma (donde) [a través de la cual] sacar la plata,donde,,a través de la cual,
AMN1,AMN1_4,,sacar la plata (de) [a] sus fieles discípulos,de,,a,
AMN1,AMN1_4,,se convierten en versiones aún más retorcidas [de sus preceptores],,,de sus preceptores,
AMN1,AMN1_4,,por Instagram se ven un montón de páginas (o por lo menos yo (los) [las] veo),los,,las,
AMN1,AMN1_4,,donde un fulano (yo sé qué) [no sé quién] te explica,yo sé qué,,no sé quién,
AMN1,AMN1_4,,no hace falta ser (una) [un] atleta,una,,un,
AMN1,AMN1_4,,consejos (deportistas) [deportivos],deportistas,,deportivos,
AMN1,AMN1_4,,escuelas de (Yoga) [yoga],Yoga,,yoga,
AMN1,AMN1_4,,seguir a profetas (falsas) [falsos],falsas,,falsos,
AMN1,AMN1_4,,con una [sola] cosa,,,sola,
AMN1,AMN1_4,,no te pases (el) [de] listo,el,,de,
AMN1,AMN1_4,,observa a (unos) [algunos] carnívoros de carne y hueso,unos,,algunos,
AMN1,AMN1_4,,observa [a] algunos carnívoros de carne y hueso,,,a,
